,PII_HUMAN_H3K4me3,NPII_HUMAN_H3K4me3,PII_MOUSE_H3K4me3,NPII_MOUSE_H3K4me3,PII_HUMAN_H3K9ac,NPII_HUMAN_H3K9ac,PII_MOUSE_H3K9ac,NPII_MOUSE_H3K9ac,PII_HUMAN_H3K27ac,NPII_HUMAN_H3K27ac,PII_MOUSE_H3K27ac,NPII_MOUSE_H3K27ac,PII_HUMAN_H3K27me3,NPII_HUMAN_H3K27me3,PII_MOUSE_H3K27me3,NPII_MOUSE_H3K27me3,PII_HUMAN_H3K9me3,NPII_HUMAN_H3K9me3,PII_MOUSE_H3K9me3,NPII_MOUSE_H3K9me3
reactome_Tristetraprolin_TTP_destabilizes_mRNA_Main_Pathway,11.487197177026886,1.16060268734968,56.65417647058823,6.221370273596088,10.738507187209779,1.012821046025058,54.911764705882355,4.591853800490717,9.80730625902769,1.0402526236791483,42.04582352941176,5.275592875821383,4.044451700567247,1.1136731853062378,17.944823529411764,10.216786284826297,4.886802409696455,1.1902287587062585,13.95511764705882,11.54415485829959
reactome_Tryptophan_catabolism_Main_Pathway,5.206583110935905,1.5681733641592224,27.553444444444445,3.2182629652076518,5.256692238112408,2.002571967481419,25.472888888888885,2.5134880600107663,6.817297820345203,1.6326271040062108,33.213,4.28933037732194,5.099969241164072,1.2651935378971146,15.648111111111108,11.81138088648467,5.660559189337825,1.22031477090871,12.616666666666667,9.0195642331186
reactome_Type_II_Na_Pi_cotransporters_Main_Pathway,4.1120558125888005,1.014116489323649,10.782333333333334,12.151846425485555,5.337241294898791,0.9665046953605083,8.950000000000001,13.927793339558047,8.613134008719106,0.9728456603447946,7.017666666666667,5.529930918546926,7.509221422609947,1.1072921197850223,26.111,18.31793840469565,4.047223984910479,1.008996154793229,11.436666666666667,8.661735376536821
reactome_Type_I_hemidesmosome_assembly_Main_Pathway,2.873590757614357,0.7906326789428569,15.452714285714283,4.700915246282083,2.6044617420143634,0.8226152576301166,12.43771428571429,3.577124873146502,2.6763728822123523,0.7222494046545986,12.71742857142857,5.934799999999999,5.564626679916989,1.0592311702641615,29.784142857142857,18.74985386033545,3.4956137248165655,0.7311696982308583,12.952857142857143,9.805978543000517
reactome_U12_Dependent_Splicing_Main_Pathway,12.881554947892353,1.251308777904224,78.4388974358974,17.23117106085091,12.022642525787342,1.0383217685635042,91.88151282051284,18.294287864353763,9.20987267442285,0.8933175792960253,51.565461538461534,12.872634051732412,4.015368050284059,1.0916310128680236,21.274128205128203,12.95105176730624,4.896005203282091,1.1096795565531927,19.39676923076923,14.986330570391615
reactome_Ubiquinol_biosynthesis_Main_Pathway,8.23963461898475,1.136925979339574,62.32742857142858,13.729242911043071,8.471027372160592,1.0753736056396193,58.58171428571427,16.401567874570027,7.482317519637141,0.8697257974376317,39.93900000000001,32.637139421673815,4.539210596520077,1.282556232085162,26.351428571428578,9.48380462724936,5.791785154475408,1.460179760558289,22.25114285714286,14.247505099567336
reactome_Ubiquitin_Mediated_Degradation_of_Phosphorylated_Cdc25A_Main_Pathway,11.120792477875042,0.9722167362961501,52.2888163265306,7.824203448980331,10.219681301611416,0.8075721256986842,62.29934693877548,9.18201404853551,9.377466118079901,0.8065219562592802,49.37420408163265,10.572948896790185,4.404874238621348,1.1178065537271504,18.684122448979593,11.0988238317723,5.303383795475144,1.1900163080085464,16.4535306122449,11.031939989710022
reactome_Ubiquitin_dependent_degradation_of_Cyclin_D1_Main_Pathway,10.596955953657782,0.9195875109230138,51.213874999999994,7.1843768110605195,9.791849449399654,0.7645067133424855,61.04258333333331,8.43332477541213,8.822793760777776,0.761914799624472,48.42552083333333,9.69317777598925,4.331216905855694,1.0556528681104524,18.544500000000003,10.909090909090907,5.202396983760476,1.1651761464650043,16.107937500000002,10.978022118446852
reactome_Unblocking_of_NMDA_receptor_glutamate_binding_and_activation_Main_Pathway,3.117056037919812,0.7902716431937116,11.105333333333334,1.8935974002537797,2.875082000579053,0.6278536648242331,15.618083333333333,2.1437828501489875,2.1974196442567315,0.5868354735084204,25.35533333333333,4.6249093681076054,4.53880265815521,0.6753883047520908,12.29425,9.386535855395012,3.1736431381142434,0.6650903896398777,7.635666666666666,6.176224756666397
reactome_Unwinding_of_DNA_Main_Pathway,13.581154938769876,1.7490664952754118,48.819818181818185,8.457469175369274,16.564802285340402,1.7753325869652508,58.24754545454545,8.810422519330118,14.619289271463309,1.9461892489494566,34.90072727272727,11.865382178499353,4.224073492520479,1.2604170781037085,14.033181818181818,6.35061360672396,6.2244780786600495,1.1903715353738258,12.930272727272728,10.765521991537932
reactome_Uptake_and_function_of_anthrax_toxins_Main_Pathway,10.622429615704716,0.9174317217768775,24.699,7.496357897292705,9.890975100757512,0.7568548175398028,28.089166666666667,7.9042772723009085,9.719755225187138,0.8185861357896637,19.89233333333333,7.782653773172751,5.296513941634122,1.199109854746357,15.741333333333335,7.299369358229257,5.565891954855739,1.1868432268089182,12.6625,9.129964549660517
reactome_Urea_cycle_Main_Pathway,5.321019794096594,0.692939075534736,14.838875,2.2827853169162373,5.187611774560108,0.8268612615849493,10.448250000000002,1.4324199269960416,5.358993766614739,1.0164942652331783,10.112625000000001,2.0370696774973314,6.893733776299207,1.4069408420973042,18.780374999999996,12.138592423226388,8.517336676527025,1.3295601099373535,18.089624999999998,16.551570327332616
reactome_VEGFA_VEGFR2_Pathway_Main_Pathway,5.571850115145015,0.9073886494443124,28.05342592592592,3.659390007053617,5.48735428030516,0.908846720081249,28.08142592592592,3.302647372000925,5.4037308346535395,0.9695574643529306,26.299888888888884,5.171058553146121,4.2991581329408985,0.9986446921213021,22.295870370370366,12.21949432249526,4.714494972502292,0.9943998844908454,16.158370370370374,12.817830191866715
reactome_VEGFR2_mediated_cell_proliferation_Main_Pathway,6.149888708444885,0.688255209762432,16.516466666666663,2.792711245378303,5.467411790639203,0.6354336901715354,17.79866666666667,2.691569413415706,5.576486732220243,0.7168438293872402,14.018799999999999,4.642827178429649,4.410426710898482,0.9227565138761419,14.1912,7.242033925983384,4.327873966565543,0.9293503286093382,9.809666666666667,7.144938162501275
reactome_VEGFR2_mediated_vascular_permeability_Main_Pathway,6.735374200867401,1.0570281030842934,32.44712499999999,4.643991705911713,7.3425191624792285,0.9681205144830958,36.60920833333334,4.7339570053184366,7.829742988269199,1.0566765118725725,25.457749999999994,6.0699319873869655,5.248135390055012,1.1587815522683045,22.939125,11.92887384674054,4.996787138776689,0.9983898041101253,17.282208333333333,12.555714311661106
reactome_VEGF_binds_to_VEGFR_leading_to_receptor_dimerization_Main_Pathway,1.5763478151011314,2.3888450901993483,6.628666666666667,6.046214654910307,1.8785896089843623,2.512329910428339,4.354333333333333,4.803986466607825,1.7556824021210977,1.3526737599577114,4.507333333333333,3.632895408505951,7.777348866905032,1.0837244748061032,16.896666666666665,11.447089110699606,4.527166271309826,0.9973553155188328,4.976333333333333,3.6119713539146416
reactome_VEGF_ligand_receptor_interactions_Main_Pathway,5.00082795648002,0.5929721030587377,25.039,2.6355454976053894,4.919985892241941,0.5033671760859435,21.5985,1.720769779272048,4.630197189232397,0.6078478467502737,14.83,2.579433237814874,4.276698338457688,0.9139113111404071,19.445249999999998,13.048095150223952,3.7385253345293665,0.8412973141548344,14.472750000000001,10.069576107564663
reactome_Vasopressin_like_receptors_Main_Pathway,1.909941292539313,1.8138485721702917,10.36675,2.3742370629931173,2.0970316555727573,2.2221534497848063,9.856,3.1579116002627323,2.5357367577527627,1.786133413637413,7.695499999999999,3.588942391773251,7.989859081324781,1.0776181358751444,24.75725,11.650196465965504,5.9852506209700085,1.0339267210295646,10.79975,9.280328256246106
reactome_Vasopressin_regulates_renal_water_homeostasis_via_Aquaporins_Main_Pathway,2.901741255919021,0.7025297831248937,31.630095238095244,10.430623286869936,2.8480122507480448,0.8048669469186318,29.63764285714286,8.084799461697935,2.868427253607301,0.7234057292879821,29.43811904761905,14.800072300521187,4.976482595304591,0.9081147508295894,22.406333333333333,13.191558555338279,4.06323649440298,0.8361572291259513,15.41654761904762,11.453054495734476
reactome_Vif_mediated_degradation_of_APOBEC3G_Main_Pathway,11.00109230109522,0.9461367481277132,53.00127659574467,7.7341407362376895,10.145652792363206,0.7806306954238447,62.878914893616994,8.97829212155974,9.063515750973707,0.7724782326355942,49.396659574468075,10.362775222641995,4.534794546060464,1.1410632562177343,18.40921276595745,10.351546750669078,5.406273381232733,1.2116633754560666,16.430765957446813,11.00620540842533
reactome_Viral_Messenger_RNA_Synthesis_Main_Pathway,14.974491927005435,1.3490012132088802,94.477,29.835941324154046,12.867766229002884,1.1239983752215439,91.04035714285715,29.531505230598132,8.930541727579397,0.913398056447961,59.479857142857135,15.829605874715568,3.6761172750476265,1.0274001337498857,23.357,14.273031226266028,4.890884742193453,1.0404227469793603,21.32807142857143,16.468554031470788
reactome_Viral_mRNA_Translation_Main_Pathway,17.60364393705492,1.113646818866541,87.017,16.743841479840764,18.370030569697718,0.891728140756006,118.38991666666668,21.025302661586828,13.069377240812637,0.8207062317573118,69.73665277777779,13.97415316621627,4.167004040269876,1.022031190083917,19.599402777777776,13.580020824872834,4.943732690548899,1.1206005097742362,15.049944444444442,10.427363751401334
reactome_Vitamin_B1_thiamin_metabolism_Main_Pathway,1.881416802796795,2.678536883484043,14.736749999999999,9.040950920245399,2.263845766842248,3.283811574586055,9.50675,4.112805537529742,2.2577360246471643,1.8447538039474192,8.7635,5.933109915033344,3.947535530619829,1.0486476912798888,16.28275,9.744606361650558,4.6625886801446,0.9624460567905727,11.451250000000002,6.077835571360333
reactome_Vitamin_B2_riboflavin_metabolism_Main_Pathway,4.23425344481732,0.9171137552165952,43.3695,13.129242948286171,4.630218329412974,1.2636766520902356,50.8935,13.919018706924845,5.325333824580002,1.4788720669609083,45.32875,20.78394736238795,5.28335110917099,1.0878182002197148,40.08975,29.80539756886361,6.08070109512736,1.320902916195237,25.796000000000003,20.245256734749937
reactome_Vitamin_B5_pantothenate_metabolism_Main_Pathway,8.092875776863037,1.1056411982689205,22.024000000000004,6.152084191707928,5.670279643335244,0.8079448699754468,17.954250000000002,3.9172125648396126,3.7926412983221716,0.5637726211075248,13.9975,4.631521478380995,2.875180271496326,0.7683376304593346,15.504000000000001,8.990692684624083,3.1788991219201037,0.7512447933879528,11.366,6.214324767632586
reactome_Vitamin_C_ascorbate_metabolism_Main_Pathway,2.2662932625778955,1.0861109532675912,33.220800000000004,6.504877561649952,3.6073315158560417,2.061723563697812,40.385000000000005,8.316995213892069,6.214859704563015,1.7797200469393655,60.237199999999994,26.07016420119623,2.430767424568392,0.8496886161546261,18.087600000000002,14.39980893240984,3.2471682335617587,0.8607138755177277,16.163,9.766399187895779
reactome_Vitamin_D_calciferol_metabolism_Main_Pathway,1.4678817825216233,0.99181769211392,9.95857142857143,1.1179124176319373,1.7987082689494798,1.8147732141468587,7.739714285714285,0.8954330896061139,1.9427790231375357,1.141109859239062,9.183857142857144,1.275391473583345,5.215910591782397,0.9424347592910961,13.374285714285715,7.159134358033188,4.662003081090234,0.8023365822473032,10.567285714285713,7.852214343339984
reactome_Vitamins_B6_activation_to_pyridoxal_phosphate_Main_Pathway,14.751713373017381,1.4264141739748213,14.581333333333333,2.9765112544568737,14.033511794021358,1.4220194571932603,11.245,1.4285411814524667,16.42978862176909,1.897331375724654,17.284666666666666,2.3051652166954884,5.1319303117320665,1.4110228440817407,12.079,6.370780590717299,5.6392661633457335,1.2821855185938902,10.298333333333332,9.507616556393291
reactome_Vitamins_Main_Pathway,1.7489123726362903,0.7194314244017577,6.828,0.7853722313175038,1.6883463494134616,1.2012944531148757,4.596166666666666,0.45809350576001456,1.7452834796250591,1.0523929781576251,5.393833333333333,0.8171731862759951,4.479441699378617,0.6973990282895514,13.262666666666666,8.407750987891722,2.89022352673218,0.6101744138022677,7.4064999999999985,4.8178102537972
reactome_Voltage_gated_Potassium_channels_Main_Pathway,1.8085048992320365,0.7374419900607374,12.035767441860468,1.928778693833803,2.3055507507403874,1.1794942984472057,9.768232558139536,1.3691500059488015,2.278507927045777,1.0902146424234218,9.016511627906977,2.104067523792933,5.51109190129278,0.7316701291247005,21.44732558139535,12.545998207005198,3.580338921037057,0.7301211096362201,12.277488372093023,8.506786163734832
reactome_Vpr_mediated_induction_of_apoptosis_by_mitochondrial_outer_membrane_permeabilization_Main_Pathway,12.859911669657736,0.9181794165281288,40.386500000000005,8.782060342484373,11.370002424885493,0.6478372309036826,36.900499999999994,6.777386976205999,4.949064191387861,0.33658287658144515,20.961,8.02411714039621,4.408000521427616,0.9774007934062353,13.711,16.28288106406983,4.666420909490815,1.0059539958527426,14.3705,12.771507287593316
reactome_Vpr_mediated_nuclear_import_of_PICs_Main_Pathway,7.607670276992699,1.1567378496836074,55.38711111111111,7.603624637856538,8.141212893049527,1.0740619085042256,74.01637037037037,10.007321054792735,7.061944465732007,0.9643810746246287,41.867370370370374,8.39008644523564,4.217076481925769,1.2127594978202203,18.536592592592594,11.84368329633819,5.236091498584381,1.2597723306055686,18.295407407407406,13.761272115912318
reactome_Vpu_mediated_degradation_of_CD4_Main_Pathway,10.546413177646246,0.9512208782219896,51.462346938775504,7.764935380863373,9.788296114322797,0.8072986123473819,61.49457142857141,9.024757903387776,8.832418131886255,0.80241504495675,47.91763265306121,10.277262739536551,4.701871670233589,1.1720648070510975,20.117183673469388,11.957243485781587,5.488580894177061,1.2131936664504737,16.460122448979597,10.899181898525152
reactome_WNT5A_dependent_internalization_of_FZD2_FZD5_and_ROR2_Main_Pathway,6.503172359995795,0.6912514721275219,43.16983333333334,19.6365607456797,8.206342980243907,0.8106821774292903,49.24908333333334,21.499656217372483,9.187599446949172,0.9123008369799583,46.931666666666665,29.21618775387392,5.181272334072826,1.1342791783427846,17.77808333333333,7.045080031834408,4.436656240958568,1.0820956646093027,13.84775,9.12261535505476
reactome_WNT5A_dependent_internalization_of_FZD4_Main_Pathway,7.890870240943404,0.8252280945111714,51.392181818181825,14.978855774122435,9.777209483680661,0.906193046784218,56.86245454545454,16.27287485625979,10.53084181572518,0.999701224028603,52.98663636363637,25.491502147424402,3.7064204296362107,0.9842958878489693,14.945999999999998,7.033140969973347,4.1387568261024485,1.026877186447573,13.457636363636366,10.481396254469503
reactome_WNT_ligand_biogenesis_and_trafficking_Main_Pathway,1.9849134693913848,0.7440406922627946,19.45846153846154,4.043003259687361,2.375117654146244,1.0963415497866538,16.71557692307692,3.612952944032294,2.311296261148933,1.0057791853181217,15.925692307692303,5.815471951978268,5.6168402164265565,0.8292212701957169,26.717423076923076,14.343296063431106,4.112924705151147,0.9137564426065707,14.070615384615381,10.560079438159757
reactome_WNT_mediated_activation_of_DVL_Main_Pathway,6.385286355464878,0.6515177600507757,27.392666666666667,13.58067128290724,5.881166749607772,0.6459374834515593,24.903333333333332,18.356265356265357,5.216139092820017,0.6434507803499216,18.051333333333332,13.573961975661414,3.189631264123497,0.744136178692363,18.41583333333333,9.353836516321278,3.0874454270276637,0.6687932407034171,15.1245,10.072927072927072
reactome_XAV939_inhibits_tankyrase_stabilizing_AXIN_Main_Pathway,4.027085851932069,0.5676427247251054,35.64955555555555,11.051422391077459,3.90571144285816,0.4928950644318978,31.993333333333325,8.908538509612706,4.6624526233977,0.5787857811900106,30.148222222222216,13.557209953032872,3.697756085971099,0.8150363646095592,19.205222222222222,10.465427464277067,3.8780839844551047,0.8181776896197392,18.769111111111112,13.547900709788665
reactome_XBP1_S_activates_chaperone_genes_Main_Pathway,7.305790269356033,0.8216268507556653,43.93076190476191,5.962008550612667,6.690919371770047,0.7173094006658678,51.45245238095239,5.7044135892088805,6.151809535011118,0.7840245785018096,50.5737619047619,8.388224171661587,3.263508886274287,0.8567495940588976,19.45947619047619,10.941993769220163,4.171233217730669,0.9329837007769463,14.519523809523808,12.318202385184707
reactome_Xenobiotics_Main_Pathway,3.121761496328707,1.7938198008457467,14.29643111111111,3.826947388257957,3.5532682303727072,2.7494160068889237,10.82880888888889,2.844620629705473,5.068041486583799,2.5537325767171253,10.219431111111112,3.504351230675655,8.202059513282311,1.4085929046975385,38.48958,21.22428990585015,6.253050695917388,1.2464826973335668,17.260304444444444,14.303305760316768
reactome_Zinc_efflux_and_compartmentalization_by_the_SLC30_family_Main_Pathway,10.767989939877168,1.0342213641970202,35.29128571428571,20.516485341749025,11.50124028511249,1.0291724810515617,28.238714285714288,17.269121565544054,11.6845472439486,1.2468381750091775,16.880857142857142,12.919399982506778,6.16028241008914,1.1800545001149867,24.51242857142857,11.121070710998767,5.732624265996449,1.1108403493924122,20.39185714285714,16.831908495961322
reactome_Zinc_influx_into_cells_by_the_SLC39_gene_family_Main_Pathway,5.646744890838087,0.5857226723846318,18.0093,11.762404561456218,5.3382106459026115,0.5094705085897436,19.934900000000006,17.053972436330668,7.019019893732742,0.6618044863311983,14.1193,9.540325414200385,2.97994740975797,0.7940259454207634,17.323600000000003,7.389794647351404,3.6126002419205485,0.7783537806333803,11.5328,7.908115335824732
reactome_activated_TAK1_mediates_p38_MAPK_activation_Main_Pathway,10.072204697878501,0.817934566469687,28.519666666666666,3.770813316997065,7.791863037494534,0.6801504860543973,34.98083333333334,4.003841979057971,7.36208340810025,0.804086746957991,29.882833333333334,9.88886560183551,6.60192513516107,1.306015692542416,13.773833333333334,9.398833149472871,4.650957079070056,1.0849840926017005,8.444166666666666,7.28835503128821
reactome_alpha_linolenic_acid_ALA_metabolism_Main_Pathway,3.5731638012543314,0.5951061848890377,17.3811,2.0284904341371703,3.8412127100407276,0.5947605330753181,19.113000000000003,2.196724853689597,4.484280931094965,0.7063184987605797,20.5226,3.1179552936993993,3.1447001472286926,0.8678330719669703,13.038900000000002,7.168524006135543,4.1620803101066794,0.909421618171504,11.2241,10.450452966863121
reactome_betaKlotho_mediated_ligand_binding_Main_Pathway,6.707290379503376,1.543593912566358,17.823333333333334,11.968930474101265,6.997504062331447,1.7782015467410808,16.68766666666667,12.977421779816991,7.894052481365985,1.4265301342832435,11.994333333333335,5.705700467771348,7.029466300591771,1.1329569248069078,52.955999999999996,44.83996613039796,5.356697399220802,1.3847208808067544,16.426666666666666,23.250766690257137
reactome_binding_of_TCF_LEF_CTNNB1_to_target_gene_promoters_Main_Pathway,1.1358994707817665,0.13870185989551126,11.595333333333334,1.4971798221168229,1.2780303873827639,0.16262060016683136,9.258,1.0700271802468373,1.13482586669537,0.17449711377518995,8.481,2.0444848007585557,3.9211697941567834,0.6086283865746069,18.308333333333334,7.5002901796382675,2.2405077911013085,0.537923021282635,10.766666666666666,9.100898819419008
reactome_cGMP_effects_Main_Pathway,2.2015066429955406,0.6178699914289495,9.53305882352941,2.6603652170487146,1.9945890055713116,0.8716161059503456,8.018764705882354,2.160792550029721,1.889205484930114,0.7674547274225726,7.858117647058825,2.302332354983981,4.7378821373405575,0.6747540848792077,21.02029411764706,9.596065383592878,3.2116646739111463,0.6784318056850387,11.865882352941178,8.105762275978462
reactome_cell_division_Main_Pathway,12.270012346260424,0.8101086663302519,111.46775,10.626754756014433,10.259385991038785,0.6969312902783832,152.83075,14.128200565291648,10.381016529318462,0.805158649918155,79.49175,13.699274035458089,5.97445306275703,1.5240074260636602,20.509500000000003,19.297156163996895,6.765013845210925,1.7215151650263534,20.22625,12.708123900477506
reactome_degradation_of_AXIN_Main_Pathway,10.14833377971416,0.9255881798638621,48.13188461538462,6.956990406980623,9.368385222512464,0.7747946529099146,57.21503846153844,8.063048914373487,8.456602777289035,0.7663768827802838,45.236846153846145,9.72377362359087,4.265440188698607,1.0642113541994844,17.492115384615385,10.463596728364523,5.071221431170314,1.1314308440767002,15.645384615384618,10.767143774111792
reactome_degradation_of_DVL_Main_Pathway,10.164534426716399,0.9382002168258622,49.30078846153845,6.963274718469384,9.440325557662105,0.7993371386055754,58.16230769230766,8.019107304121228,8.49208499488022,0.7930982073312599,45.92967307692307,9.946033443523554,4.294655475170402,1.0633666914824944,17.74192307692308,10.362539494980918,5.127708524922614,1.1433008615518931,15.83890384615385,10.749437810705029
reactome_disassembly_of_the_destruction_complex_and_recruitment_of_AXIN_to_the_membrane_Main_Pathway,4.504816436761304,0.6667462481488416,22.02134615384616,3.4965084076079163,4.453505793526753,0.7015660208623719,22.838961538461543,3.6271895210846394,4.261081225175912,0.7268287874277483,16.369423076923077,3.4285242454878295,3.6766921954821714,0.7478809695270968,19.707423076923078,11.906784682702163,4.07756695570978,0.8795375729539202,12.30742307692308,11.268271726231351
reactome_eNOS_activation_Main_Pathway,3.3383905146282475,0.5046006964807181,16.13416666666667,1.6977644333214663,3.525800527167759,0.43871919305716867,20.21183333333333,2.0768107081511618,3.693493855446156,0.430582105986868,18.116666666666664,2.458530671696815,3.585529735263953,0.7255432211160687,18.96316666666667,13.367207876124908,4.175354549481082,0.6536572166320777,13.626833333333332,13.053981128159274
reactome_formation_of_the_beta_catenin_TCF_transactivating_complex_Main_Pathway,10.538237849737135,1.1423649531996027,36.549046099290784,8.292736049155723,11.246440883271307,1.0528650137629547,69.25868085106384,17.98784125160564,11.089376571998576,0.977963206562516,65.98247163120568,25.65042875111041,3.710382228895734,0.8998465051834839,16.518209219858154,9.255781615983224,3.8657574855119923,0.9425100681884282,10.617191489361703,6.799860643700738
reactome_mRNA_3_end_processing_Main_Pathway,12.797102497711064,1.0911716542065648,74.928,12.95880685884407,12.022660822912593,0.8485682269710288,95.86755172413794,14.399343468924576,9.462119209177187,0.7231994299788607,59.652344827586205,13.83788271958481,4.215196453443446,1.1200432778703096,16.664275862068965,8.933071834050237,4.783366871302369,1.1157327961702415,15.609862068965516,10.84924901318391
reactome_mRNA_Capping_Main_Pathway,15.890443303023103,1.465177217677537,88.83999999999997,21.287823320331732,14.856403363962206,1.3290615781124975,85.67996296296297,20.84603004678591,11.006053508934302,1.1730434727362127,46.15588888888889,13.513156853198643,3.8773858520083375,1.102547951204174,22.07762962962963,13.793569436891856,5.0545116676058965,1.1439399910129695,20.39785185185185,15.60874272337193
reactome_mRNA_decay_by_3_to_5_exoribonuclease_Main_Pathway,15.553921716079351,1.4001385297831688,61.65272727272727,12.545715887207319,13.619451444361857,1.1530627991066102,55.702363636363636,9.44446927787634,10.757742498105557,1.078483904209459,35.80327272727273,8.420859071480955,4.002157602738853,1.1792086902982226,17.837363636363634,9.76363573031583,5.297228144825595,1.3030614003832817,14.758,11.319457518390683
reactome_mRNA_decay_by_5_to_3_exoribonuclease_Main_Pathway,7.18313510127226,1.031819275622035,77.959,9.4111024104288,6.9325357152935565,0.8416966980361674,91.79719999999999,8.227275714755175,6.867995910018771,0.9320611053894406,45.05420000000001,6.119576654418091,3.175996509728679,0.9318297150612632,23.599999999999998,15.09022162164466,4.247244588642556,1.0628979784123824,19.142066666666665,13.622501506331337
reactome_mTOR_signalling_Main_Pathway,6.232131511747857,0.7564053013012051,47.588499999999996,5.171763606329334,5.792066901078517,0.6705195568127774,46.609500000000004,4.315204988323084,6.948640149795972,0.8745209778144375,19.297500000000003,4.337028525837319,5.776878235520469,1.3570460063416945,20.469250000000002,11.764443869707028,7.47445595054339,1.309246662631292,15.321500000000002,10.911389249915432
reactome_misspliced_LRP5_mutants_have_enhanced_beta_catenin_dependent_signaling_Main_Pathway,3.150510349155587,0.55863741211124,40.851571428571425,10.710992250326802,3.211394496195171,0.4997482156241403,34.930857142857135,8.077112381782925,4.140064207929661,0.590961244194919,34.10585714285714,13.858777363046897,3.605019265271933,0.782158406517186,21.036571428571428,10.1266728100458,3.7519086392593852,0.7889185788284943,21.123428571428573,15.880230260331642
reactome_mitochondrial_fatty_acid_beta_oxidation_of_unsaturated_fatty_acids_Main_Pathway,12.524750892687962,1.5189601193633153,21.409666666666666,5.078354786678895,9.330745449777917,1.2065741841817923,26.430666666666667,5.186076628252253,10.297486939965633,1.2691668599769355,18.084,3.33999255070599,3.8184762526110223,1.0289035993279037,13.946666666666665,13.639104852248463,5.183423871116994,1.0391639450020194,14.029333333333332,12.191645906957879
reactome_negative_regulation_of_TCF_dependent_signaling_by_DVL_interacting_proteins_Main_Pathway,4.929534232714601,0.852104472385512,23.467,9.608368988883656,5.043990152669719,0.9769098776353625,19.558749999999996,13.38792203569656,5.655971468246074,1.0825104438952475,12.8015,10.193291529809894,2.540869873220349,0.7585465037248351,11.23075,7.212375172590952,3.1716759909244474,0.6877964368878741,10.9025,8.256967585580128
reactome_negative_regulation_of_TCF_dependent_signaling_by_WNT_ligand_antagonists_Main_Pathway,2.829346329368659,0.5587028117846164,9.777875000000002,1.0783742016242543,3.101916824462356,0.7599358680847952,7.806625,0.7185360746459266,3.8908370748319046,0.9541174884650295,8.725124999999998,1.3449651238968743,3.817139308266717,0.7142480830549149,15.261875,12.021957463568333,3.0341807743140023,0.6784422801705328,10.999,9.502273193594023
reactome_p130Cas_linkage_to_MAPK_signaling_for_integrins_Main_Pathway,3.650075415059536,1.1851863699097307,18.066714285714287,6.4800871068980985,3.76110504072052,1.2681810596974696,17.085714285714285,5.852675054195967,4.983861203768867,1.3950087666278856,17.70321428571429,8.646922142986732,5.223878593731519,1.024506189947683,27.76385714285714,13.497350492051474,5.0326592157459675,1.092780218478531,16.082214285714283,12.549243648767655
reactome_p38MAPK_events_Main_Pathway,6.096175575281628,0.8656998892633055,23.1161,4.639178774985952,5.52539892661895,0.7538420938627898,26.6462,4.965127350852576,6.060446518576623,0.9550906953134738,20.581200000000003,9.118991918332624,3.6839718737636833,0.9665150921172936,27.5236,16.58887629885002,4.149321313742766,0.8247298228473363,11.3555,8.898527556401877
reactome_p53_Dependent_G1_DNA_Damage_Response_Main_Pathway,5.476069993630818,0.5548943349677561,53.9314,5.8331963312278265,7.973695809172187,0.6068198692908202,92.02699999999999,8.789925116527849,10.545265333872804,0.8634523776662382,61.671400000000006,7.221357026933986,4.027971528468436,1.0530232042231853,29.777399999999993,27.024176861364204,4.685402612191789,1.1498538157417404,25.815800000000003,20.39549361648338
reactome_p75NTR_negatively_regulates_cell_cycle_via_SC1_Main_Pathway,7.135741529135051,1.2168043079657402,8.241333333333333,2.6027180950175275,7.6501727549973255,1.4156997267052132,7.872499999999999,2.4999338431818776,8.401296340736033,1.6569569009786733,10.878833333333333,5.06027552309851,6.064703470301148,1.0999338632067124,11.130166666666666,10.57113007139126,5.9753839799647395,1.344266569177918,8.497,8.222107537980197
reactome_p75NTR_recruits_signalling_complexes_Main_Pathway,7.835681330290408,0.7656050023594883,32.021454545454546,3.368284559399393,7.8931389115446615,0.6140625276051425,41.73645454545454,4.831863920863272,9.257602993943253,0.6221507678048999,36.387818181818176,7.604429676323572,4.327274785618142,0.9480843188088348,19.86309090909091,12.78812106030189,5.200400988420072,1.1243163912209597,14.320909090909089,11.585899519736405
reactome_pre_mRNA_splicing_Main_Pathway,11.74704573971105,1.1421302967888844,76.33288118811883,15.29908907404806,10.951776812657576,0.8611738681239157,97.01861386138613,17.29721027656458,8.964714164767756,0.764685733926952,64.12411881188116,15.41628254117194,4.0459197570812,1.0836443826645556,19.54109900990099,11.37098135555234,4.819053903012712,1.1032651425849516,17.377821782178206,12.357601309011843
reactome_regulation_of_FZD_by_ubiquitination_Main_Pathway,5.663125091666634,0.7708819902220438,25.981315789473683,4.85191985233266,5.78144664376583,0.6972855239694653,31.57231578947368,5.610782447656772,5.9171058350115135,0.6700031360501123,22.176736842105264,5.475851349735666,5.233499763378878,0.7726873753029911,23.873,14.194243906407932,4.119971949004241,0.842099567185099,13.982210526315791,11.618058015507538
reactome_repression_of_WNT_target_genes_Main_Pathway,4.671396955700555,0.9727706211330843,19.8208,4.879963167859525,4.969275094062387,1.0882766697984323,17.6587,3.2868254857544894,5.292208986385729,1.0492792671569138,15.538700000000002,3.218001607064457,4.624213603953782,0.8884859398217834,25.622499999999995,15.818408559134205,4.055253200051858,0.9171242933080994,20.102400000000003,14.942467219694946
